"","gcf","ar_count"
"7332","GCF_002946535.2",9
"7333","GCF_002946555.2",9
"7334","GCF_002946595.1",12
"7335","GCF_002946655.1",12
"7336","GCF_002946675.1",30
"7337","GCF_002946695.1",30
"7338","GCF_002946715.1",32
"7339","GCF_002946835.1",5
"7340","GCF_002946935.1",20
"7341","GCF_002947035.1",33
"7342","GCF_002947135.1",28
"7343","GCF_002947235.1",17
"7344","GCF_002947315.1",11
"7345","GCF_002947415.1",12
"7346","GCF_002947505.1",29
"7347","GCF_002947575.1",11
"7348","GCF_002947675.1",29
"7349","GCF_002947755.1",25
"7350","GCF_002947845.1",11
"7351","GCF_002947915.1",8
"7352","GCF_002947975.1",8
"7353","GCF_002948105.1",10
"7354","GCF_002948215.1",0
"7355","GCF_002948295.1",4
"7356","GCF_002948565.1",32
"7357","GCF_002948655.1",29
"7358","GCF_002948835.2",28
"7359","GCF_002948925.1",14
"7360","GCF_002948995.1",2
"7361","GCF_002949085.1",0
"7362","GCF_002949175.1",28
"7363","GCF_002949255.1",30
"7364","GCF_002949475.1",29
"7365","GCF_002949535.1",28
"7366","GCF_002949575.1",28
"7367","GCF_002949635.1",9
"7368","GCF_002949675.1",28
"7369","GCF_002949695.1",30
"7370","GCF_002949715.1",30
"7371","GCF_002949735.1",0
"7372","GCF_002949755.1",26
"7373","GCF_002949775.1",26
"7374","GCF_002949795.1",0
"7375","GCF_002949815.1",30
"7376","GCF_002949835.1",26
"7377","GCF_002949855.1",26
"7378","GCF_002949935.1",29
"7379","GCF_002949975.1",9
"7380","GCF_002949995.1",9
"7381","GCF_002950015.1",28
"7382","GCF_002950215.1",28
"7383","GCF_002950235.1",28
"7384","GCF_002950255.1",28
"7385","GCF_002950275.1",29
"7386","GCF_002950335.1",28
"7387","GCF_002950395.1",29
"7388","GCF_002950495.2",14
"7389","GCF_002950775.1",9
"7390","GCF_002950945.1",2
"7391","GCF_002951115.1",8
"7392","GCF_002951195.1",5
"7393","GCF_002951295.1",9
"7394","GCF_002951395.1",1
"7395","GCF_002951455.1",1
"7396","GCF_002951475.1",9
"7397","GCF_002951505.1",12
"7398","GCF_002951555.1",29
"7399","GCF_002951575.1",10
"7400","GCF_002951595.1",31
"7401","GCF_002951615.1",9
"7402","GCF_002951635.1",30
"7403","GCF_002951655.1",32
"7404","GCF_002951675.1",29
"7405","GCF_002951695.1",32
"7406","GCF_002951715.1",34
"7407","GCF_002951735.1",33
"7408","GCF_002951755.1",32
"7409","GCF_002951775.1",35
"7410","GCF_002951795.1",33
"7411","GCF_002951835.1",3
"7412","GCF_002951855.1",29
"7413","GCF_002951875.1",1
"7414","GCF_002951895.1",1
"7415","GCF_002951915.1",1
"7416","GCF_002951935.1",1
"7417","GCF_002951955.2",1
"7418","GCF_002951975.1",10
"7419","GCF_002951995.1",3
"7420","GCF_002952015.1",23
"7421","GCF_002952035.2",12
"7422","GCF_002952055.1",0
"7423","GCF_002952075.1",1
"7424","GCF_002952095.1",34
"7425","GCF_002952135.1",3
"7426","GCF_002952215.1",0
"7427","GCF_002952295.1",4
"7428","GCF_002952315.1",13
"7429","GCF_002952455.1",10
"7430","GCF_002952475.1",10
"7431","GCF_002952495.1",10
"7432","GCF_002952515.1",10
"7433","GCF_002952535.1",10
"7434","GCF_002952555.1",10
"7435","GCF_002952575.1",10
"7436","GCF_002952595.1",10
"7437","GCF_002952615.1",10
"7438","GCF_002952635.1",10
"7439","GCF_002952655.1",10
"7440","GCF_002952675.1",10
"7441","GCF_002952695.1",29
"7442","GCF_002952715.2",15
"7443","GCF_002952735.2",25
"7444","GCF_002952835.1",3
"7445","GCF_002952855.1",29
"7446","GCF_002952875.1",29
"7447","GCF_002952895.1",29
"7448","GCF_002952915.1",29
"7449","GCF_002952935.1",29
"7450","GCF_002952955.1",29
"7451","GCF_002952975.1",31
"7452","GCF_002952995.1",29
"7453","GCF_002953015.1",29
"7454","GCF_002953035.1",29
"7455","GCF_002953055.1",29
"7456","GCF_002953075.1",29
"7457","GCF_002953095.1",29
"7458","GCF_002953115.1",12
"7459","GCF_002953155.1",0
"7460","GCF_002953175.1",27
"7461","GCF_002953195.1",16
"7462","GCF_002953215.1",12
"7463","GCF_002953235.1",0
"7464","GCF_002953275.1",0
"7465","GCF_002953295.1",28
"7466","GCF_002953315.1",0
"7467","GCF_002953335.1",6
"7468","GCF_002953355.1",6
"7469","GCF_002953375.1",5
"7470","GCF_002953395.1",6
"7471","GCF_002953435.1",35
"7472","GCF_002953455.1",34
"7473","GCF_002953515.1",7
"7474","GCF_002953535.1",6
"7475","GCF_002953555.1",12
"7476","GCF_002953575.2",4
"7477","GCF_002953595.1",2
"7478","GCF_002953715.1",4
"7479","GCF_002953735.1",3
"7480","GCF_002953755.1",29
"7481","GCF_002953775.1",29
"7482","GCF_002953795.1",29
"7483","GCF_002953815.1",29
"7484","GCF_002953835.1",29
"7485","GCF_002953855.1",29
"7486","GCF_002953875.1",29
"7487","GCF_002953895.1",29
"7488","GCF_002953935.1",0
"7489","GCF_002953955.1",0
"7490","GCF_002953975.1",7
"7491","GCF_002954055.1",15
"7492","GCF_002954165.1",27
"7493","GCF_002966495.1",0
"7494","GCF_002966515.1",5
"7495","GCF_002966555.1",8
"7496","GCF_002966575.1",7
"7497","GCF_002966595.1",7
"7498","GCF_002966615.1",7
"7499","GCF_002966635.1",7
"7500","GCF_002966655.1",7
"7501","GCF_002966675.1",7
"7502","GCF_002966695.1",7
"7503","GCF_002966715.1",7
"7504","GCF_002966735.1",7
"7505","GCF_002966755.1",28
"7506","GCF_002966775.1",10
"7507","GCF_002966795.1",4
"7508","GCF_002966815.1",7
"7509","GCF_002966835.1",9
"7510","GCF_002966855.1",16
"7511","GCF_002966875.1",29
"7512","GCF_002966955.1",7
"7513","GCF_002967795.2",33
"7514","GCF_002967855.2",30
"7515","GCF_002967875.2",33
"7516","GCF_002967885.2",30
"7517","GCF_002967935.2",30
"7518","GCF_002967955.2",30
"7519","GCF_002967975.2",30
"7520","GCF_002968395.1",1
"7521","GCF_002968415.1",8
"7522","GCF_002968455.1",29
"7523","GCF_002968475.1",31
"7524","GCF_002968495.1",31
"7525","GCF_002968515.1",19
"7526","GCF_002968585.1",22
"7527","GCF_002968655.1",21
"7528","GCF_002968695.1",23
"7529","GCF_002968715.1",32
"7530","GCF_002968735.1",33
"7531","GCF_002968755.1",20
"7532","GCF_002968775.1",18
"7533","GCF_002968935.1",32
"7534","GCF_002968955.1",22
"7535","GCF_002969195.1",8
"7536","GCF_002970375.3",29
"7537","GCF_002970895.1",28
"7538","GCF_002973655.1",1
"7539","GCF_002973755.2",15
"7540","GCF_002975475.1",15
"7541","GCF_002980175.2",7
"7542","GCF_002980615.3",9
"7543","GCF_002982095.1",28
"7544","GCF_002982115.1",2
"7545","GCF_002982135.1",0
"7546","GCF_002982175.1",17
"7547","GCF_002982195.1",31
"7548","GCF_002983625.1",10
"7549","GCF_002983645.1",34
"7550","GCF_002983665.1",12
"7551","GCF_002983705.1",10
"7552","GCF_002983785.1",12
"7553","GCF_002983965.1",29
"7554","GCF_002984035.1",32
"7555","GCF_002984125.1",1
"7556","GCF_002984195.1",4
"7557","GCF_002984285.1",30
"7558","GCF_002984395.1",29
"7559","GCF_002984565.1",12
"7560","GCF_002993105.1",5
"7561","GCF_002993265.1",29
"7562","GCF_002993285.1",3
"7563","GCF_002993305.1",3
"7564","GCF_002993925.1",8
"7565","GCF_002993945.1",8
"7566","GCF_002995515.1",1
"7567","GCF_002995535.1",1
"7568","GCF_002995555.1",2
"7569","GCF_002996665.1",29
"7570","GCF_002996805.1",17
"7571","GCF_002996885.1",15
"7572","GCF_002996945.1",29
"7573","GCF_002997005.1",22
"7574","GCF_002997125.1",15
"7575","GCF_002997215.1",10
"7576","GCF_002997735.1",1
"7577","GCF_002997815.1",1
"7578","GCF_002997915.1",1
"7579","GCF_002997935.1",1
"7580","GCF_002997955.1",1
"7581","GCF_002997975.1",1
"7582","GCF_002997995.1",1
"7583","GCF_002998015.1",1
"7584","GCF_002998035.1",1
"7585","GCF_002998115.1",1
"7586","GCF_002998175.1",1
"7587","GCF_002998235.1",1
"7588","GCF_002998295.1",1
"7589","GCF_002998435.1",2
"7590","GCF_002998595.1",5
"7591","GCF_002999075.1",34
"7592","GCF_002999115.2",13
"7593","GCF_002999135.1",1
"7594","GCF_002999155.1",2
"7595","GCF_002999195.2",17
"7596","GCF_002999215.3",13
"7597","GCF_002999235.1",0
"7598","GCF_003003495.1",8
"7599","GCF_003003515.1",8
"7600","GCF_003003535.1",7
"7601","GCF_003003555.1",7
"7602","GCF_003003595.1",6
"7603","GCF_003003675.1",6
"7604","GCF_003003755.1",6
"7605","GCF_003003815.1",7
"7606","GCF_003003865.1",6
"7607","GCF_003003955.1",6
"7608","GCF_003004065.1",7
"7609","GCF_003004115.1",7
"7610","GCF_003004135.1",7
"7611","GCF_003004155.1",7
"7612","GCF_003004175.1",7
"7613","GCF_003004195.1",8
"7614","GCF_003004215.1",6
"7615","GCF_003004235.1",8
"7616","GCF_003004255.1",6
"7617","GCF_003004275.1",8
"7618","GCF_003004295.1",7
"7619","GCF_003004315.1",8
"7620","GCF_003004335.1",8
"7621","GCF_003006035.1",13
"7622","GCF_003006055.1",4
"7623","GCF_003006075.1",4
"7624","GCF_003006115.1",15
"7625","GCF_003006135.1",15
"7626","GCF_003006155.1",2
"7627","GCF_003006175.1",30
"7628","GCF_003006435.1",10
"7629","GCF_003008495.1",8
"7630","GCF_003008515.1",1
"7631","GCF_003008535.1",1
"7632","GCF_003008555.2",0
"7633","GCF_003008575.1",8
"7634","GCF_003008595.1",5
"7635","GCF_003008615.1",7
"7636","GCF_003008635.1",11
"7637","GCF_003010655.1",14
"7638","GCF_003010675.1",12
"7639","GCF_003010695.1",26
"7640","GCF_003010715.1",2
"7641","GCF_003010735.1",29
"7642","GCF_003010875.1",22
"7643","GCF_003010915.2",1
"7644","GCF_003012915.1",6
"7645","GCF_003013205.1",29
"7646","GCF_003013675.1",5
"7647","GCF_003013695.1",4
"7648","GCF_003014775.1",5
"7649","GCF_003015125.1",2
"7650","GCF_003015165.1",3
"7651","GCF_003015185.1",0
"7652","GCF_003015225.1",8
"7653","GCF_003015715.1",3
"7654","GCF_003017145.1",5
"7655","GCF_003017195.1",5
"7656","GCF_003017225.1",5
"7657","GCF_003017335.1",6
"7658","GCF_003017375.1",30
"7659","GCF_003017455.1",30
"7660","GCF_003017555.1",30
"7661","GCF_003017615.1",29
"7662","GCF_003017675.2",29
"7663","GCF_003017765.1",29
"7664","GCF_003017805.1",29
"7665","GCF_003017915.1",31
"7666","GCF_003017935.1",29
"7667","GCF_003017975.1",30
"7668","GCF_003017995.1",29
"7669","GCF_003018035.1",31
"7670","GCF_003018055.1",30
"7671","GCF_003018075.1",29
"7672","GCF_003018095.1",28
"7673","GCF_003018115.1",29
"7674","GCF_003018135.1",31
"7675","GCF_003018155.1",30
"7676","GCF_003018195.1",29
"7677","GCF_003018215.1",29
"7678","GCF_003018235.1",29
"7679","GCF_003018255.1",29
"7680","GCF_003018275.1",29
"7681","GCF_003018315.1",31
"7682","GCF_003018335.1",28
"7683","GCF_003018355.1",29
"7684","GCF_003018375.1",30
"7685","GCF_003018395.1",30
"7686","GCF_003018455.1",33
"7687","GCF_003018475.1",28
"7688","GCF_003018495.1",30
"7689","GCF_003018535.1",30
"7690","GCF_003018555.1",31
"7691","GCF_003018575.1",31
"7692","GCF_003018615.1",29
"7693","GCF_003018655.1",29
"7694","GCF_003018695.1",30
"7695","GCF_003018715.1",31
"7696","GCF_003018755.1",29
"7697","GCF_003018775.1",30
"7698","GCF_003018795.1",31
"7699","GCF_003018815.1",34
"7700","GCF_003018835.2",31
"7701","GCF_003018855.1",29
"7702","GCF_003018875.1",33
"7703","GCF_003018895.1",31
"7704","GCF_003018915.1",30
"7705","GCF_003018935.1",30
"7706","GCF_003018995.1",30
"7707","GCF_003019035.1",29
"7708","GCF_003019055.1",30
"7709","GCF_003019075.1",29
"7710","GCF_003019095.1",29
"7711","GCF_003019115.1",29
"7712","GCF_003019155.1",30
"7713","GCF_003019175.1",31
"7714","GCF_003019215.1",30
"7715","GCF_003019255.1",11
"7716","GCF_003019275.1",7
"7717","GCF_003019735.1",1
"7718","GCF_003019755.1",1
"7719","GCF_003019815.1",4
"7720","GCF_003019855.1",8
"7721","GCF_003019925.1",21
"7722","GCF_003019945.1",8
"7723","GCF_003019965.1",8
"7724","GCF_003020005.1",0
"7725","GCF_003020025.1",6
"7726","GCF_003020045.1",0
"7727","GCF_003020185.1",6
"7728","GCF_003020685.1",13
"7729","GCF_003020705.1",13
"7730","GCF_003020725.1",15
"7731","GCF_003020745.1",15
"7732","GCF_003020765.1",14
"7733","GCF_003020825.1",28
"7734","GCF_003020885.1",30
"7735","GCF_003024155.1",1
"7736","GCF_003024525.3",11
"7737","GCF_003025345.2",18
"7738","GCF_003025365.1",5
"7739","GCF_003028335.1",19
"7740","GCF_003028855.1",2
"7741","GCF_003029495.1",12
"7742","GCF_003029645.1",22
"7743","GCF_003030025.1",32
"7744","GCF_003030065.1",21
"7745","GCF_003030085.1",23
"7746","GCF_003030105.1",33
"7747","GCF_003030125.1",30
"7748","GCF_003030145.1",30
"7749","GCF_003030165.1",9
"7750","GCF_003030185.1",9
"7751","GCF_003030205.1",5
"7752","GCF_003030225.1",23
"7753","GCF_003030245.1",29
"7754","GCF_003030285.2",28
"7755","GCF_003030305.1",2
"7756","GCF_003030345.1",4
"7757","GCF_003030365.1",34
"7758","GCF_003030385.1",4
"7759","GCF_003030405.1",8
"7760","GCF_003030425.1",10
"7761","GCF_003030465.1",7
"7762","GCF_003030905.1",2
"7763","GCF_003030925.1",3
"7764","GCF_003030985.1",8
"7765","GCF_003031205.1",6
"7766","GCF_003031225.1",30
"7767","GCF_003031245.1",2
"7768","GCF_003031265.1",2
"7769","GCF_003031285.1",23
"7770","GCF_003031305.1",12
"7771","GCF_003031325.1",34
"7772","GCF_003031345.1",31
"7773","GCF_003031365.1",3
"7774","GCF_003031385.1",3
"7775","GCF_003031425.1",22
"7776","GCF_003031445.1",27
"7777","GCF_003031485.1",22
"7778","GCF_003031505.1",31
"7779","GCF_003031545.1",16
"7780","GCF_003031645.1",16
"7781","GCF_003031735.1",34
"7782","GCF_003031755.1",32
"7783","GCF_003031775.1",33
"7784","GCF_003031795.1",34
"7785","GCF_003031815.1",33
"7786","GCF_003031835.1",29
"7787","GCF_003031855.1",29
"7788","GCF_003031875.1",29
"7789","GCF_003031895.1",8
"7790","GCF_003031915.1",8
"7791","GCF_003031935.1",8
"7792","GCF_003031955.1",8
"7793","GCF_003031975.1",8
"7794","GCF_003031995.1",29
"7795","GCF_003032015.1",28
"7796","GCF_003032035.1",29
"7797","GCF_003032055.1",8
"7798","GCF_003032075.1",9
"7799","GCF_003032455.1",12
"7800","GCF_003032475.1",5
"7801","GCF_003032495.1",1
"7802","GCF_003033905.1",32
"7803","GCF_003034205.2",14
"7804","GCF_003036645.2",31
"7805","GCF_003037005.2",31
"7806","GCF_003037185.2",30
"7807","GCF_003037325.3",29
"7808","GCF_003037615.2",34
"7809","GCF_003038135.2",32
"7810","GCF_003038215.3",34
"7811","GCF_003043895.1",8
"7812","GCF_003043915.1",28
"7813","GCF_003045165.1",8
"7814","GCF_003047005.1",8
"7815","GCF_003047025.1",8
"7816","GCF_003047045.1",8
"7817","GCF_003047085.1",6
"7818","GCF_003047125.1",6
"7819","GCF_003047145.2",8
"7820","GCF_003047165.1",8
"7821","GCF_003047185.1",9
"7822","GCF_003048255.1",10
"7823","GCF_003049605.2",3
"7824","GCF_003049785.1",13
"7825","GCF_003049805.1",14
"7826","GCF_003050665.1",9
"7827","GCF_003050685.1",3
"7828","GCF_003051885.1",25
"7829","GCF_003051945.2",32
"7830","GCF_003051965.2",12
"7831","GCF_003051985.2",33
"7832","GCF_003052005.2",20
"7833","GCF_003052025.1",2
"7834","GCF_003052045.1",2
"7835","GCF_003052165.1",4
"7836","GCF_003052645.1",29
"7837","GCF_003052665.1",28
"7838","GCF_003052765.1",4
"7839","GCF_003052785.2",34
"7840","GCF_003053755.1",27
"7841","GCF_003054385.1",33
"7842","GCF_003054425.1",14
"7843","GCF_003054535.1",29
"7844","GCF_003054555.1",3
"7845","GCF_003055645.1",10
"7846","GCF_003055835.1",1
"7847","GCF_003058345.1",5
"7848","GCF_003058405.2",10
"7849","GCF_003058445.1",5
"7850","GCF_003058465.1",1
"7851","GCF_003060725.1",8
"7852","GCF_003060745.1",8
"7853","GCF_003060765.1",7
"7854","GCF_003060785.1",8
"7855","GCF_003060825.1",2
"7856","GCF_003060845.1",20
"7857","GCF_003060865.1",3
"7858","GCF_003061265.1",2
"7859","GCF_003061385.1",2
"7860","GCF_003063555.1",1
"7861","GCF_003063785.1",10
"7862","GCF_003063885.1",8
"7863","GCF_003064165.2",29
"7864","GCF_003064365.2",29
"7865","GCF_003064405.2",29
"7866","GCF_003065405.1",0
"7867","GCF_003065425.1",0
"7868","GCF_003065485.1",0
"7869","GCF_003065605.1",1
"7870","GCF_003067445.2",28
"7871","GCF_003067765.2",28
"7872","GCF_003067925.2",29
"7873","GCF_003067985.2",29
"7874","GCF_003068025.2",29
"7875","GCF_003068145.2",29
"7876","GCF_003069525.1",34
"7877","GCF_003070865.1",0
"7878","GCF_003070885.1",0
"7879","GCF_003071305.1",30
"7880","GCF_003071325.1",13
"7881","GCF_003071365.1",0
"7882","GCF_003071405.1",0
"7883","GCF_003071425.1",15
"7884","GCF_003071445.1",15
"7885","GCF_003071465.1",8
"7886","GCF_003071485.1",30
"7887","GCF_003071525.2",0
"7888","GCF_003071565.1",15
"7889","GCF_003071585.1",16
"7890","GCF_003071605.1",15
"7891","GCF_003071625.1",15
"7892","GCF_003071645.1",25
"7893","GCF_003071665.1",1
"7894","GCF_003072585.2",6
"7895","GCF_003072605.2",2
"7896","GCF_003072645.1",1
"7897","GCF_003073235.1",31
"7898","GCF_003073255.1",8
"7899","GCF_003073275.1",25
"7900","GCF_003073315.1",30
"7901","GCF_003073335.1",32
"7902","GCF_003073375.1",0
"7903","GCF_003073395.1",23
"7904","GCF_003073415.1",23
"7905","GCF_003073435.1",23
"7906","GCF_003073455.1",8
"7907","GCF_003073475.1",0
"7908","GCF_003073495.1",30
"7909","GCF_003073515.1",29
"7910","GCF_003073535.1",28
"7911","GCF_003073555.1",28
"7912","GCF_003073575.1",29
"7913","GCF_003073595.1",29
"7914","GCF_003073615.1",21
"7915","GCF_003073635.1",22
"7916","GCF_003073655.1",23
"7917","GCF_003073675.1",31
"7918","GCF_003073695.1",20
"7919","GCF_003073715.1",23
"7920","GCF_003073735.1",22
"7921","GCF_003073755.1",21
"7922","GCF_003073775.1",22
"7923","GCF_003073795.1",21
"7924","GCF_003073815.1",33
"7925","GCF_003073835.1",33
"7926","GCF_003073875.1",34
"7927","GCF_003073895.1",20
"7928","GCF_003073935.1",12
"7929","GCF_003073955.1",32
"7930","GCF_003073975.1",28
"7931","GCF_003073995.1",24
"7932","GCF_003074015.1",31
"7933","GCF_003074035.1",0
"7934","GCF_003074055.1",7
"7935","GCF_003074715.2",11
"7936","GCF_003074735.2",11
"7937","GCF_003074755.2",11
"7938","GCF_003074775.2",11
"7939","GCF_003074855.2",11
"7940","GCF_003074875.2",9
"7941","GCF_003074995.2",10
"7942","GCF_003076275.1",1
"7943","GCF_003076295.1",2
"7944","GCF_003076315.1",2
"7945","GCF_003076335.1",0
"7946","GCF_003076355.1",0
"7947","GCF_003076375.1",4
"7948","GCF_003076395.1",34
"7949","GCF_003076415.1",9
"7950","GCF_003076435.1",0
"7951","GCF_003076535.1",8
"7952","GCF_003076555.1",28
"7953","GCF_003076795.1",7
"7954","GCF_003076855.1",7
"7955","GCF_003076875.1",7
"7956","GCF_003076895.1",6
"7957","GCF_003085735.1",6
"7958","GCF_003086595.1",4
"7959","GCF_003095635.1",30
"7960","GCF_003095655.1",0
"7961","GCF_003095675.1",9
"7962","GCF_003095695.1",9
"7963","GCF_003096015.2",7
"7964","GCF_003096055.1",1
"7965","GCF_003096075.1",3
"7966","GCF_003096095.1",3
"7967","GCF_003096155.1",4
"7968","GCF_003096175.1",1
"7969","GCF_003096215.1",3
"7970","GCF_003097515.1",4
"7971","GCF_003097555.1",10
"7972","GCF_003097595.1",0
"7973","GCF_003097695.1",10
"7974","GCF_003100395.1",4
"7975","GCF_003100575.1",4
"7976","GCF_003101015.1",2
"7977","GCF_003111645.1",2
"7978","GCF_003111665.1",2
"7979","GCF_003111685.1",1
"7980","GCF_003111725.1",23
"7981","GCF_003111745.1",22
"7982","GCF_003111765.1",0
"7983","GCF_003111785.1",33
"7984","GCF_003112145.1",30
"7985","GCF_003112165.1",31
"7986","GCF_003112185.1",31
"7987","GCF_003112205.1",30
"7988","GCF_003112225.1",31
"7989","GCF_003112245.1",30
"7990","GCF_003112395.2",11
"7991","GCF_003113095.2",12
"7992","GCF_003113495.2",9
"7993","GCF_003119115.1",5
"7994","GCF_003119375.1",6
"7995","GCF_003122105.1",34
"7996","GCF_003122365.1",5
"7997","GCF_003122385.1",1
"7998","GCF_003122405.1",3
"7999","GCF_003130605.1",29
"8000","GCF_003130705.1",4
"8001","GCF_003130755.1",9
"8002","GCF_003130795.1",2
"8003","GCF_003143515.1",2
"8004","GCF_003143555.1",0
"8005","GCF_003143895.1",9
"8006","GCF_003143915.1",0
"8007","GCF_003144075.1",8
"8008","GCF_003144175.1",7
"8009","GCF_003146705.1",21
"8010","GCF_003147545.1",7
"8011","GCF_003148355.1",18
"8012","GCF_003148415.1",18
"8013","GCF_003149495.1",0
"8014","GCF_003149695.1",8
"8015","GCF_003149715.1",8
"8016","GCF_003149795.1",8
"8017","GCF_003150835.1",0
"8018","GCF_003150855.1",8
"8019","GCF_003151075.1",10
"8020","GCF_003151255.1",0
"8021","GCF_003171815.2",8
"8022","GCF_003172465.2",29
"8023","GCF_003172975.1",1
"8024","GCF_003173015.1",0
"8025","GCF_003173275.1",8
"8026","GCF_003173715.1",0
"8027","GCF_003173735.1",0
"8028","GCF_003173755.1",1
"8029","GCF_003173775.1",1
"8030","GCF_003176795.1",1
"8031","GCF_003176815.1",1
"8032","GCF_003176835.1",1
"8033","GCF_003176855.1",29
"8034","GCF_003177035.1",0
"8035","GCF_003177055.1",4
"8036","GCF_003177235.1",29
"8037","GCF_003177255.1",31
"8038","GCF_003180975.1",32
"8039","GCF_003180995.1",33
"8040","GCF_003181015.1",12
"8041","GCF_003181035.1",32
"8042","GCF_003181055.1",31
"8043","GCF_003181075.1",30
"8044","GCF_003181095.1",30
"8045","GCF_003181135.1",31
"8046","GCF_003181155.1",30
"8047","GCF_003181175.1",28
"8048","GCF_003182655.1",16
"8049","GCF_003183825.1",4
"8050","GCF_003183845.2",2
"8051","GCF_003184205.1",6
"8052","GCF_003184225.1",17
"8053","GCF_003184245.1",1
"8054","GCF_003184265.1",0
"8055","GCF_003184305.1",1
"8056","GCF_003184325.1",29
"8057","GCF_003184425.1",29
"8058","GCF_003184445.1",3
"8059","GCF_003184465.1",10
"8060","GCF_003184485.1",9
"8061","GCF_003184985.1",23
"8062","GCF_003185005.1",23
"8063","GCF_003185725.2",0
"8064","GCF_003186105.1",22
"8065","GCF_003186125.1",22
"8066","GCF_003186185.1",9
"8067","GCF_003186205.1",9
"8068","GCF_003186225.1",9
"8069","GCF_003186245.1",3
"8070","GCF_003186265.1",9
"8071","GCF_003186285.1",9
"8072","GCF_003186305.1",9
"8073","GCF_003186415.1",29
"8074","GCF_003186475.1",16
"8075","GCF_003186535.1",30
"8076","GCF_003186565.1",30
"8077","GCF_003186595.1",9
"8078","GCF_003186685.1",9
"8079","GCF_003186765.1",9
"8080","GCF_003193645.1",19
"8081","GCF_003193665.1",22
"8082","GCF_003193685.1",23
"8083","GCF_003193705.1",23
"8084","GCF_003193725.1",24
"8085","GCF_003193745.1",22
"8086","GCF_003193765.1",21
"8087","GCF_003193785.1",22
"8088","GCF_003193885.1",22
"8089","GCF_003193965.1",23
"8090","GCF_003194005.1",23
"8091","GCF_003194025.1",23
"8092","GCF_003194045.1",1
"8093","GCF_003194245.1",20
